,type,element_id,text,coordinates_points,coordinates_system,coordinates_layout_width,coordinates_layout_height,last_modified,filetype,languages,page_number,file_directory,filename,detection_class_prob,parent_id,image_path
208,NarrativeText,f82c60330b594b763c4e69df06164321,"TriviaQA Evaluation setups The open-domain QA community customarily uses public develop- ment datasets as test datasets, as test data for QA datasets is often restricted and dedicated to reading compehension purposes. We report our results using the datasets splits used in DPR [26], which are consistent with common practice in Open-domain QA. For TriviaQA, this test dataset is the public TriviaQA Web Development split. Roberts et al. [52] used the TriviaQA ofﬁcial Wikipedia test set instead. Févry et al. [14] follow this convention in order to compare with Roberts et al. [52] (See appendix of [14]). We report results on both test sets to enable fair comparison to both approaches. We ﬁnd that our performance is much higher using the ofﬁcial Wiki test set, rather than the more conventional open-domain test set, which we attribute to the ofﬁcial Wiki test set questions being simpler to answer from Wikipedia.","((298.7, 761.6905094444443), (298.7, 1062.2858933333332), (1411.473876953125, 1062.2858933333332), (1411.473876953125, 761.6905094444443))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.949837863445282,d7e1e91c57ff6a981a900adb12be5d05,
209,Title,abaa0cb23dfbb3d5c788de5337a2d451,E Further Details on FEVER,"((300.0, 1108.7956577777777), (300.0, 1142.0045466666666), (738.15808, 1142.0045466666666), (738.15808, 1108.7956577777777))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9203943610191345,,
210,NarrativeText,392c483acee182e2a49c58788b0e5b6d,"For FEVER classiﬁcation, we follow the practice from [32], and ﬁrst re-generate the claim, and then classify using the representation of the ﬁnal hidden state, before ﬁnally marginalizing across documents to obtain the class probabilities. The FEVER task traditionally has two sub-tasks. The ﬁrst is to classify the claim as either ""Supported"", ""Refuted"" or ""Not Enough Info"", which is the task we explore in the main paper. FEVER’s other sub-task involves extracting sentences from Wikipedia as evidence supporting the classiﬁcation prediction. As FEVER uses a different Wikipedia dump to us, directly tackling this task is not straightforward. We hope to address this in future work.","((299.0027777777778, 1177.4592266666666), (299.0027777777778, 1386.949782222222), (1411.2562255859375, 1386.949782222222), (1411.2562255859375, 1177.4592266666666))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9509257078170776,abaa0cb23dfbb3d5c788de5337a2d451,
211,Title,f7840aad911a69314cc8aa61935d347c,F Null Document Probabilities,"((298.1177062988281, 1433.4623244444444), (298.1177062988281, 1466.671213333333), (759.536865234375, 1466.671213333333), (759.536865234375, 1433.4623244444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9155136942863464,,
212,NarrativeText,561eec6619ccdb02384184c7358a110c,"We experimented with adding ""Null document"" mechanism to RAG, similar to REALM [20] in order to model cases where no useful information could be retrieved for a given input. Here, if k documents were retrieved, we would additionally ""retrieve"" an empty document and predict a logit for the null document, before marginalizing over k + 1 predictions. We explored modelling this null document logit by learning (i) a document embedding for the null document, (ii) a static learnt bias term, or (iii) a neural network to predict the logit. We did not ﬁnd that these improved performance, so in the interests of simplicity, we omit them. For Open MS-MARCO, where useful retrieved documents cannot always be retrieved, we observe that the model learns to always retrieve a particular set of documents for questions that are less likely to beneﬁt from retrieval, suggesting that null document mechanisms may not be necessary for RAG.","((298.7, 1502.1231155555556), (298.7, 1802.524782222222), (1408.9925537109375, 1802.524782222222), (1408.9925537109375, 1502.1231155555556))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9534335732460022,f7840aad911a69314cc8aa61935d347c,
213,Title,957044d8251035e09a50233be0ea93d0,G Parameters,"((296.3894958496094, 1849.0345466666668), (296.3894958496094, 1882.2434355555556), (527.2184448242188, 1882.2434355555556), (527.2184448242188, 1849.0345466666668))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9006296992301941,,
214,NarrativeText,0ae19e0917748e944b4a802eaa7f445c,"Our RAG models contain the trainable parameters for the BERT-base query and document encoder of DPR, with 110M parameters each (although we do not train the document encoder ourselves) and 406M trainable parameters from BART-large, 406M parameters, making a total of 626M trainable","((298.3764343261719, 1917.6981155555554), (298.3764343261719, 2005.97756), (1409.25830078125, 2005.97756), (1409.25830078125, 1917.6981155555554))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9446691274642944,957044d8251035e09a50233be0ea93d0,
215,Footer,d7cee414b8049df89a21d3f909fb7e0b,18,"((836.1638888888889, 2061.325893333333), (836.1638888888889, 2088.999782222222), (865.0907592773438, 2088.999782222222), (865.0907592773438, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],18,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.7605224847793579,,
216,FigureCaption,41c41d491ddf3f1775dd491c506a2aff,Table 7: Number of instances in the datasets used. *A hidden subset of this data is used for evaluation,"((299.14166666666665, 218.8870044444444), (299.14166666666665, 246.56089333333347), (1399.9862740777774, 246.56089333333347), (1399.9862740777774, 218.8870044444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8786354064941406,,
217,Table,f65af77059bc0b74af482dc7fcc384de,Task Train Development Test Natural Questions TriviaQA WebQuestions CuratedTrec Jeopardy Question Generation MS-MARCO FEVER-3-way FEVER-2-way 79169 78786 3418 635 97392 153726 145450 96966 8758 8838 362 134 13714 12468 10000 6666 3611 11314 2033 635 26849 101093* 10000 6666,"((484.2055358886719, 268.2554626464844), (484.2055358886719, 542.59326171875), (1221.9962158203125, 542.59326171875), (1221.9962158203125, 268.2554626464844))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9349230527877808,,./images/1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf/table-19-5.jpg
218,NarrativeText,212d9ef9cd61a1e688d1059fec8b3eee,"parameters. The best performing ""closed-book"" (parametric only) open-domain QA model is T5-11B with 11 Billion trainable parameters. The T5 model with the closest number of parameters to our models is T5-large (770M parameters), which achieves a score of 28.9 EM on Natural Questions [52], substantially below the 44.5 that RAG-Sequence achieves, indicating that hybrid parametric/non- parametric models require far fewer trainable parameters for strong open-domain QA performance. The non-parametric memory index does not consist of trainable parameters, but does consists of 21M 728 dimensional vectors, consisting of 15.3B values. These can be easily be stored at 8-bit ﬂoating point precision to manage memory and disk footprints.","((299.0027777777778, 605.8675599999999), (299.0027777777778, 845.6608933333332), (1407.8076171875, 845.6608933333332), (1407.8076171875, 605.8675599999999))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9491978883743286,,
219,Title,cefd7d08d26a66a27701ebda2e6390c8,H Retrieval Collapse,"((297.9806823730469, 892.2873244444444), (297.9806823730469, 925.4962133333332), (622.2971801757812, 925.4962133333332), (622.2971801757812, 892.2873244444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.9072504639625549,,
220,NarrativeText,780b5a1e0b46f4c8d5b716d96b0cb5b5,"In preliminary experiments, we observed that for some tasks such as story generation [11], the retrieval component would “collapse” and learn to retrieve the same documents regardless of the input. In these cases, once retrieval had collapsed, the generator would learn to ignore the documents, and the RAG model would perform equivalently to BART. The collapse could be due to a less-explicit requirement for factual knowledge in some tasks, or the longer target sequences, which could result in less informative gradients for the retriever. Perez et al. [46] also found spurious retrieval results when optimizing a retrieval component in order to improve performance on downstream tasks.","((299.0027777777778, 961.0620044444444), (299.0027777777778, 1170.5553377777776), (1409.17724609375, 1170.5553377777776), (1409.17724609375, 961.0620044444444))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.947708249092102,cefd7d08d26a66a27701ebda2e6390c8,
221,Title,b5dcbef20b947cfeea7de5de5b7bd9e8,I Number of instances per dataset,"((298.6259765625, 1217.178991111111), (298.6259765625, 1250.3878799999998), (805.666748046875, 1250.3878799999998), (805.666748046875, 1217.178991111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.911698043346405,,
222,NarrativeText,ece66c7bd455f7e9b0c042f4e3845715,"The number of training, development and test datapoints in each of our datasets is shown in Table 7.","((299.14166666666665, 1285.9536711111111), (299.14166666666665, 1313.62756), (1395.6666259765625, 1313.62756), (1395.6666259765625, 1285.9536711111111))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.8811908960342407,b5dcbef20b947cfeea7de5de5b7bd9e8,
223,Header,267ea1d4f9825d515bab6b6ca2995c0c,19,"((836.1638888888889, 2061.325893333333), (836.1638888888889, 2088.999782222222), (864.5360717773438, 2088.999782222222), (864.5360717773438, 2061.325893333333))",PixelSpace,1700,2200,2024-08-18T17:06:27,application/pdf,['eng'],19,../papers,1-Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,0.6223052740097046,,
